Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           NeuraTile::smart_stats() [695]
[351]    0.0    0.00    0.00       1         MemoryController::smart_stats() [351]
-----------------------------------------------
                0.00    0.00       1/1           NeuraTile::sanity_check() [696]
[352]    0.0    0.00    0.00       1         MemoryController::sanity_check() [352]
-----------------------------------------------
                0.00    0.00       1/1           NeuraTile::create_arch_graph_distances_for_all_units() [369]
[353]    0.0    0.00    0.00       1         MemoryController::create_arch_graph_distances() [353]
                0.00    0.00      10/276         GlobalCounters::is_router(int) [176]
                0.00    0.00       4/100         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [200]
                0.00    0.00       1/68          arch_distancing(GlobalCounters*, std::vector<int, std::allocator<int> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&) [205]
-----------------------------------------------
                0.00    0.00       1/1           NeuraTile::create_unit_components() [24]
[354]    0.0    0.00    0.00       1         MemoryController::MemoryController() [354]
-----------------------------------------------
                0.00    0.00       1/1           GlobalCounters::sanity_check() [327]
[355]    0.0    0.00    0.00       1         Mongo::sanity_check() [355]
-----------------------------------------------
                0.00    0.00       1/1           sim_init(ArgParse*) [26]
[356]    0.0    0.00    0.00       1         Mongo::remove_document(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [356]
                0.00    0.00       1/587         boost::optional_detail::optional_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::optional_base(boost::optional_detail::optional_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [160]
                0.00    0.00       1/1           bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&> >(std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>&&) [364]
-----------------------------------------------
                0.00    0.00       1/1           GlobalCounters::GlobalCounters(ArgParse*) [342]
[357]    0.0    0.00    0.00       1         Mongo::drop() [357]
-----------------------------------------------
                0.00    0.00       1/1           GlobalCounters::~GlobalCounters() [66]
[358]    0.0    0.00    0.00       1         Mongo::~Mongo() [358]
-----------------------------------------------
                0.00    0.00       1/1           boost::program_options::basic_command_line_parser<char>::basic_command_line_parser(int, char const* const*) [362]
[359]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > boost::program_options::to_internal<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [359]
-----------------------------------------------
                0.00    0.00       1/1           ArgParse::parse(int, char**) [365]
[360]    0.0    0.00    0.00       1         boost::program_options::basic_parsed_options<char> boost::program_options::parse_command_line<char>(int, char const* const*, boost::program_options::options_description const&, int, boost::function1<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>) [360]
                0.00    0.00       1/1           boost::program_options::basic_command_line_parser<char>::basic_command_line_parser(int, char const* const*) [362]
                0.00    0.00       1/1           boost::program_options::basic_command_line_parser<char>::run() [361]
-----------------------------------------------
                0.00    0.00       1/1           boost::program_options::basic_parsed_options<char> boost::program_options::parse_command_line<char>(int, char const* const*, boost::program_options::options_description const&, int, boost::function1<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>) [360]
[361]    0.0    0.00    0.00       1         boost::program_options::basic_command_line_parser<char>::run() [361]
-----------------------------------------------
                0.00    0.00       1/1           boost::program_options::basic_parsed_options<char> boost::program_options::parse_command_line<char>(int, char const* const*, boost::program_options::options_description const&, int, boost::function1<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>) [360]
[362]    0.0    0.00    0.00       1         boost::program_options::basic_command_line_parser<char>::basic_command_line_parser(int, char const* const*) [362]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > boost::program_options::to_internal<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [359]
-----------------------------------------------
                0.00    0.00       1/1           sim_init(ArgParse*) [26]
[363]    0.0    0.00    0.00       1         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [9], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>, std::tuple<char const (&) [12], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>, std::tuple<char const (&) [8], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>, std::tuple<char const (&) [10], int&>, std::tuple<char const (&) [17], long&&>, std::tuple<char const (&) [11], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&>, std::tuple<char const (&) [10], int&&> >(std::tuple<char const (&) [9], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>&&, std::tuple<char const (&) [12], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>&&, std::tuple<char const (&) [8], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>&&, std::tuple<char const (&) [10], int&>&&, std::tuple<char const (&) [17], long&&>&&, std::tuple<char const (&) [11], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&>&&, std::tuple<char const (&) [10], int&&>&&) [363]
-----------------------------------------------
                0.00    0.00       1/1           Mongo::remove_document(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [356]
[364]    0.0    0.00    0.00       1         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&> >(std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>&&) [364]
-----------------------------------------------
                0.00    0.00       1/1           ArgParse::ArgParse(int, char**) [640]
[365]    0.0    0.00    0.00       1         ArgParse::parse(int, char**) [365]
                0.00    0.00       1/1           boost::program_options::basic_parsed_options<char> boost::program_options::parse_command_line<char>(int, char const* const*, boost::program_options::options_description const&, int, boost::function1<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>) [360]
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_erase(std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*) [370]
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >*) [371]
-----------------------------------------------
                0.00    0.00       1/1           run_sim(NeuraTile*) [2]
[366]    0.0    0.00    0.00       1         NeuraTile::set_sim_start_time() [366]
-----------------------------------------------
                0.00    0.00       1/1           post_sim(NeuraTile*) [49]
[367]    0.0    0.00    0.00       1         NeuraTile::self_post_sim_metrics() [367]
-----------------------------------------------
                0.00    0.00       1/1           NeuraTile::custom_constructor(GlobalCounters*, int, int, int) [23]
[368]    0.0    0.00    0.00       1         NeuraTile::generate_cgra_mesh_topology() [368]
                0.00    0.00     581/3277        boost::xpressive::detail::xpression_adaptor<boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::optional_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::end_matcher, boost::xpressive::detail::no_next> >, boost::xpressive::detail::matchable_ex<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::match(boost::xpressive::detail::match_state<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) const [158]
                0.00    0.00     544/545         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.106] [163]
                0.00    0.00     272/348         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [175]
                0.00    0.00     220/220         NeuraTile::connect_units(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [191]
                0.00    0.00     128/128         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [clone .constprop.109] [199]
                0.00    0.00      16/96          NeuraCore::get_uid() [201]
                0.00    0.00      16/16          NeuraDispatcher::insert_uid_to_port_map_entry(int, int) [245]
-----------------------------------------------
                0.00    0.00       1/1           NeuraTile::custom_constructor(GlobalCounters*, int, int, int) [23]
[369]    0.0    0.00    0.00       1         NeuraTile::create_arch_graph_distances_for_all_units() [369]
                0.00    0.00      32/32          NeuraRouter::create_arch_graph_distances() [230]
                0.00    0.00      16/16          NeuraCore::create_arch_graph_distances() [256]
                0.00    0.00      16/16          NeuraMem::create_arch_graph_distances() [251]
                0.00    0.00       2/2           Writer::create_arch_graph_distances() [293]
                0.00    0.00       1/1           MemoryController::create_arch_graph_distances() [353]
-----------------------------------------------
                0.00    0.00       1/1           ArgParse::parse(int, char**) [365]
[370]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_erase(std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*) [370]
-----------------------------------------------
                                   7             std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >*) [371]
                0.00    0.00       1/1           ArgParse::parse(int, char**) [365]
[371]    0.0    0.00    0.00       1+7       std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >*) [371]
                0.00    0.00       4/8           boost::any::holder<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~holder() [266]
                0.00    0.00       3/6           boost::any::holder<int>::~holder() [268]
                                   7             std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >*) [371]
-----------------------------------------------
                0.00    0.00       1/1           GlobalCounters::~GlobalCounters() [66]
[372]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [372]
-----------------------------------------------
                                   1             std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> >*> >*) [373]
                0.00    0.00       1/1           GlobalCounters::~GlobalCounters() [66]
[373]    0.0    0.00    0.00       1+1       std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> >*> >*) [373]
                                   1             std::_Rb_tree<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::_Select1st<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::less<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, std::vector<int, std::allocator<int> >*> >*) [373]
-----------------------------------------------
                0.00    0.00       1/1           GlobalCounters::add_vertex_to_arch_graph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [67]
[374]    0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, unsigned long>, std::_Select1st<std::pair<int const, unsigned long> >, std::less<int>, std::allocator<std::pair<int const, unsigned long> > >::_M_get_insert_unique_pos(int const&) [374]
-----------------------------------------------
                                   1             std::_Rb_tree<int, std::pair<int const, unsigned long>, std::_Select1st<std::pair<int const, unsigned long> >, std::less<int>, std::allocator<std::pair<int const, unsigned long> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, unsigned long> >*) [375]
                0.00    0.00       1/1           GlobalCounters::~GlobalCounters() [66]
[375]    0.0    0.00    0.00       1+1       std::_Rb_tree<int, std::pair<int const, unsigned long>, std::_Select1st<std::pair<int const, unsigned long> >, std::less<int>, std::allocator<std::pair<int const, unsigned long> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, unsigned long> >*) [375]
                                   1             std::_Rb_tree<int, std::pair<int const, unsigned long>, std::_Select1st<std::pair<int const, unsigned long> >, std::less<int>, std::allocator<std::pair<int const, unsigned long> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, unsigned long> >*) [375]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [299] _GLOBAL__sub_I__Z10get_inputsiPPc5Inputi (functions.cpp) [336] GlobalCounters::set_sim_start_time() [154] HashPad::~HashPad()
 [300] _GLOBAL__sub_I__Z9red_startv (debugger.cpp) [88] GlobalCounters::generate_mem_req_id() [169] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [16], long&&>, std::tuple<char const (&) [18], double&&>, std::tuple<char const (&) [14], double&&>, std::tuple<char const (&) [13], double&&>, std::tuple<char const (&) [22], double&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [16], long&&>&&, std::tuple<char const (&) [18], double&&>&&, std::tuple<char const (&) [14], double&&>&&, std::tuple<char const (&) [13], double&&>&&, std::tuple<char const (&) [22], double&&>&&)
 [301] _GLOBAL__sub_I__ZN10MemRequestC2EP14GlobalCountersiiiiiiiP11HashRequest (memrequest.cpp) [131] GlobalCounters::get_writer_id_array() [145] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&)
 [302] _GLOBAL__sub_I__ZN11HashRequestC2EP14GlobalCountersiixxxxx (hashrequest.cpp) [234] GlobalCounters::set_router_id_array(int, int) [170] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [32], double&&>, std::tuple<char const (&) [27], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [32], double&&>&&, std::tuple<char const (&) [27], long&&>&&)
 [303] _GLOBAL__sub_I__ZN11MemResponseC2EP14GlobalCountersiiiiiixP10MemRequestP11HashRequest (memresponse.cpp) [288] GlobalCounters::set_writer_id_array(int, int) [171] bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [26], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [26], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&)
